,cell line,test,material,source,organism,cell type,morphology,tissue,disease,time (hr),concentration (ug/ml),Hydrodynamic diameter (nm),Zeta potential (mV),mcd,electronegativity,rox,radii,Valance_electron,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,CrippenClogP,chi0v,chi1v,chi2v,hallKierAlpha,kappa1,norm_v,canc_v,Fitness
0,Hepatocytes,MTS,Au,original,mouse,Animal,epithelial,liver,Normal,48,25.0,153.88,-32.66,0.0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0.0,0.0,0.74025974,1.74025974,52.7559867676618,38.25936388870779,14.496622878954014
1,Hepatocytes,WST-1,Pt,original,mouse,Animal,epithelial,liver,Normal,4,18.0,19.4,-19.285,0.0,2.28,1.188,1.35,10,195.078,0,0,0,-0.0025,2.588435821,0.0,0.0,0.688311688,1.688311688,59.473327333862755,46.256666318871844,13.216661014990912
2,Hepatocytes,WST-1,SiO2,original,mouse,Animal,epithelial,liver,Normal,4,18.0,19.4,-19.285,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0.0,-0.183116883,2.816883117,62.44913873892455,49.767279951604316,12.681858787320238
3,Hepatocytes,Live/Dead,Ag,original,mouse,Animal,epithelial,liver,Normal,48,31.6,114.0,7.36,0.0,1.93,0.7996,1.6,11,107.868,0,0,0,-0.0025,1.78376517,0.0,0.0,0.74025974,1.74025974,49.14512599049282,38.04348327927569,11.101642711217131
4,Hepatocytes,CellTiterGlo,TiO2,original,mouse,Animal,epithelial,liver,Normal,48,10.0,61.46,-16.2,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,69.77663519061221,59.1358665271437,10.640768663468513
5,Hepatocytes,CellTiterBlue,ZrO2,original,mouse,Animal,epithelial,liver,Normal,48,31.6,114.0,-8.915,4.651162791,2.736666667,-1.45,1.55,16,123.222,2,0,0,-0.2401,3.774536472,2.415229458,0.0,0.483116883,3.483116883,73.73422144086612,63.91655836508255,9.817663075783571
6,Hepatocytes,XTT,TiO2,original,mouse,Animal,epithelial,liver,Normal,4,19.0,68.3,-16.86,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,83.87603439881404,74.69696376058363,9.179070638230414
7,Hepatocytes,Live/Dead,C,original,mouse,Animal,epithelial,liver,Normal,48,32.0,93.15,-5.865,0.0,2.55,0.0,0.7,4,12.011,0,0,0,0.08129,0.5,0.0,0.0,0.0,0.0,59.61374579595617,51.14529015813958,8.46845563781659
8,Hepatocytes,Live/Dead,Ag,original,mouse,Animal,epithelial,liver,Normal,4,31.6,150.0,7.36,0.0,1.93,0.7996,1.6,11,107.868,0,0,0,-0.0025,1.78376517,0.0,0.0,0.74025974,1.74025974,55.69118359337749,47.234236113163824,8.456947480213664
9,Hepatocytes,MTS,SiO2,original,mouse,Animal,epithelial,liver,Normal,12,50.0,31.4,-19.25,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0.0,-0.183116883,2.816883117,64.97380168095802,56.71285331945793,8.260948361500091
10,Hepatocytes,WST-1,Pt,original,mouse,Animal,epithelial,liver,Normal,12,30.6,91.15,-7.05,0.0,2.28,1.188,1.35,10,195.078,0,0,0,-0.0025,2.588435821,0.0,0.0,0.688311688,1.688311688,46.03746508098322,37.815888844177024,8.221576236806193
11,Hepatocytes,MTS,Au,original,mouse,Animal,epithelial,liver,Normal,96,25.0,153.88,-32.66,0.0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0.0,0.0,0.74025974,1.74025974,51.79736567371523,43.63091456604655,8.166451107668678
12,Hepatocytes,Live/Dead,Pt,original,mouse,Animal,epithelial,liver,Normal,4,35.0,231.4,-25.2,0.0,2.28,1.188,1.35,10,195.078,0,0,0,-0.0025,2.588435821,0.0,0.0,0.688311688,1.688311688,63.7294528375775,56.17314422951509,7.556308608062409
13,Hepatocytes,MTT,Au,original,mouse,Animal,epithelial,liver,Normal,4,128.0,267.0,-12.75,0.0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0.0,0.0,0.74025974,1.74025974,73.98597012930867,66.5626917590993,7.423278370209374
14,Hepatocytes,XTT,Fe3O4,original,mouse,Animal,epithelial,liver,Normal,4,40.0,22.0,-17.015,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581,85.37501395960224,78.02426273654933,7.35075122305291
15,Hepatocytes,XTT,Ca(HCO3)2,original,mouse,Animal,epithelial,liver,Normal,4,17.8,171.05,-16.86,2.193,2.678333,-2.866,1.8,48,162.11,6,2,0,-2.6054,6.4428963,1.263710176,0.0,-0.20025974,15.91523464,95.51971698889389,88.20053682884546,7.3191801600484325
16,Hepatocytes,LDH,Al2O3,original,mouse,Animal,epithelial,liver,Normal,72,144.0,208.35,-35.715,4.444444444,2.708,-1.663,1.25,24,101.961,3,0,0,-1.118,4.688846487,0.0,0.0,0.944935065,162.8037375,53.696749104936366,46.38776533739931,7.3089837675370575
17,Hepatocytes,CVS,Au,original,mouse,Animal,epithelial,liver,Normal,48,144.0,267.0,7.965,0.0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0.0,0.0,0.74025974,1.74025974,61.61502440678378,54.455847386635085,7.159177020148697
18,Hepatocytes,CellTiterGlo,TiO2,original,mouse,Animal,epithelial,liver,Normal,48,15.6,61.46,-31.215,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,76.66479044413761,69.70410765063681,6.960682793500794
19,Hepatocytes,CCK-8,CuO,original,mouse,Animal,epithelial,liver,Normal,6,17.8,114.0,-22.73,2.298850575,2.67,0.337,1.35,17,79.545,1,0,0,-0.1213,1.651411411,0.507519219,0.0,0.319480519,2.319480519,102.68068767068024,95.80457645154168,6.876111219138565
20,Hepatocytes,CCK-8,TiO2,original,mouse,Animal,epithelial,liver,Normal,48,300.0,92.05,-8.24,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,61.80968829723846,55.16340927093276,6.646279026305699
21,Hepatocytes,CVS,CuO,original,mouse,Animal,epithelial,liver,Normal,3,10.93,162.71,-50.9,2.298850575,2.67,0.337,1.35,17,79.545,1,0,0,-0.1213,1.651411411,0.507519219,0.0,0.319480519,2.319480519,95.54128326246085,88.97767529598593,6.563607966474919
22,Hepatocytes,CellTiterBlue,Fe3O4,original,mouse,Animal,epithelial,liver,Normal,24,144.0,120.0,-19.285,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581,80.86971924241766,74.330550394582,6.539168847835654
23,Hepatocytes,AlamarBlue,Au,original,mouse,Animal,epithelial,liver,Normal,48,36.0,78.3,-17.75,0.0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0.0,0.0,0.74025974,1.74025974,74.78287190462612,68.27972615479855,6.503145749827567
24,Hepatocytes,CellTiterBlue,Pt,original,mouse,Animal,epithelial,liver,Normal,48,31.6,78.0,-20.51,0.0,2.28,1.188,1.35,10,195.078,0,0,0,-0.0025,2.588435821,0.0,0.0,0.688311688,1.688311688,53.66426561794053,47.16677100542576,6.497494612514771
25,Hepatocytes,CVS,Au,original,mouse,Animal,epithelial,liver,Normal,4,210.7,226.75,-20.21,0.0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0.0,0.0,0.74025974,1.74025974,54.46840945061691,48.052278367879666,6.416131082737245
26,Hepatocytes,Live/Dead,Fe3O4,original,mouse,Animal,epithelial,liver,Normal,48,75.0,267.0,-3.85,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581,58.678297884832276,52.268875459885145,6.409422424947131
27,Hepatocytes,CytoTox-Glo,TiO2,original,mouse,Animal,epithelial,liver,Normal,12,30.6,240.85,-28.915,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,77.79432343966879,71.39940417720275,6.394919262466033
28,Hepatocytes,NRU,SiO2,original,mouse,Animal,epithelial,liver,Normal,20,180.0,149.1,-19.25,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0.0,-0.183116883,2.816883117,67.43470485139062,61.041838713805845,6.392866137584775
